Product Code,Category,Item Name,Best Price,Best Unit Price,Item Price,Unit Price,Link,Price Was,Special Text,Complex Promo Text
307315,Fruit & Veg,Woolworths Corn Cobbettes 425g,5.5,$12.94 / 1KG,5.5,$12.94 / 1KG,https://www.woolworths.com.au/shop/productdetails/307315/woolworths-corn-cobbettes,,,
139897,Fruit & Veg,Woolworths Corn Sweet 500g Pack,4.5,$9.00 / 1KG,4.5,$9.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/139897/woolworths-corn-sweet,,,
747009,Fruit & Veg,Woolworths Truss Cocktail Tomato Punnet 250g,4.5,$18.00 / 1KG,4.5,$18.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/747009/woolworths-truss-cocktail-tomato-punnet,,,
156015,Fruit & Veg,Woolworths Gold Sweet Potatoes Bag 1kg,4.5,$4.50 / 1KG,4.5,$4.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/156015/woolworths-gold-sweet-potatoes-bag,,,
136341,Fruit & Veg,Woolworths Bird's Eye Chilli Hot Each,0.14,$0.14 / 1EA,0.14,$0.14 / 1EA,https://www.woolworths.com.au/shop/productdetails/136341/woolworths-bird-s-eye-chilli-hot,,,
825870,Fruit & Veg,The Odd Bunch Capsicum Prepacked 1kg,7,$7.00 / 1KG,7,$7.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/825870/the-odd-bunch-capsicum-prepacked,,,
134801,Fruit & Veg,Buk Choy Asian Greens Each,2.9,$2.90 / 1EA,2.9,$2.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/134801/buk-choy-asian-greens,,,
625158,Fruit & Veg,Bravo Apple Fresh Each,1.21,$1.21 / 1EA,1.21,$1.21 / 1EA,https://www.woolworths.com.au/shop/productdetails/625158/bravo-apple-fresh,,,
152608,Fruit & Veg,Woolworths Mushrooms Button 200g Punnet,4.5,$22.50 / 1KG,4.5,$22.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/152608/woolworths-mushrooms-button,,,
447762,Fruit & Veg,Woolworths Baby Leaf Mix With Carrot 300g,4,$13.33 / 1KG,4,$13.33 / 1KG,https://www.woolworths.com.au/shop/productdetails/447762/woolworths-baby-leaf-mix-salad-mix,$5.00 ,SAVE $1.00,
101638,Fruit & Veg,Woolworths Red Washed Potatoes Bag 2kg,7.5,$3.75 / 1KG,7.5,$3.75 / 1KG,https://www.woolworths.com.au/shop/productdetails/101638/woolworths-red-washed-potatoes-bag,,,
810795,Fruit & Veg,Garlic Heads 3 Pack,3.3,$1.10 / 1EA,3.3,$1.10 / 1EA,https://www.woolworths.com.au/shop/productdetails/810795/woolworths-garlic-heads-clove,,,
591940,Fruit & Veg,Woolworths Sweet & Juicy Mandarins 750g Prepack,3.9,$5.20 / 1KG,3.9,$5.20 / 1KG,https://www.woolworths.com.au/shop/productdetails/591940/woolworths-sweet-juicy-mandarins,,,
714823,Fruit & Veg,Woolworths Leafy Mix Salad 200g,3,$15.00 / 1KG,3,$15.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/714823/woolworths-leafy-mix-salad,,,
760907,Fruit & Veg,Woolworths Kiwi Fruit Green 8 Pack,6.9,$0.86 / 1EA,6.9,$0.86 / 1EA,https://www.woolworths.com.au/shop/productdetails/760907/woolworths-kiwi-fruit-green,,,
147195,Fruit & Veg,Pumpkin Butternut Whole Each,7.35,$7.35 / 1EA,7.35,$7.35 / 1EA,https://www.woolworths.com.au/shop/productdetails/147195/pumpkin-butternut-whole,,,
138801,Fruit & Veg,White Seedless Grapes Each,16.06,$16.06 / 1EA,16.06,$16.06 / 1EA,https://www.woolworths.com.au/shop/productdetails/138801/white-seedless-grapes-grapes-bunch,,,
845671,Fruit & Veg,The Odd Bunch Mandarin Prepacked 1kg,3.1,$3.10 / 1KG,3.1,$3.10 / 1KG,https://www.woolworths.com.au/shop/productdetails/845671/the-odd-bunch-mandarin-prepacked,,,
705439,Fruit & Veg,Woolworths Baby Spinach & Rocket 120g,3,$25.00 / 1KG,3,$25.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/705439/woolworths-baby-spinach-rocket,,,
384383,Fruit & Veg,Sumo Citrus Each,2.21,$2.21 / 1EA,2.21,$2.21 / 1EA,https://www.woolworths.com.au/shop/productdetails/384383/sumo-citrus,,,
760007,Fruit & Veg,Woolworths Roma Tomato 480g Punnet,5.9,$12.29 / 1KG,5.9,$12.29 / 1KG,https://www.woolworths.com.au/shop/productdetails/760007/woolworths-roma-tomato,,,
531041,Fruit & Veg,Woolworths Classic Coleslaw 200g,2,$10.00 / 1KG,2,$10.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/531041/woolworths-classic-coleslaw,,,
144793,Fruit & Veg,Parsnip Fresh Each,1.68,$1.68 / 1EA,1.68,$1.68 / 1EA,https://www.woolworths.com.au/shop/productdetails/144793/parsnip-fresh,,,
133687,Fruit & Veg,Aussie Sprouts Bean Sprouts 250g,2.5,$10.00 / 1KG,2.5,$10.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/133687/aussie-sprouts-bean-sprouts-bean-shoot,,,
145028,Fruit & Veg,Mushrooms Flat Large Min. 350g,12.5,$12.50 / 1KG,12.5,$12.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/145028/mushrooms-flat-large,$13.50 ,SAVE $1.00,
447755,Fruit & Veg,Woolworths Lettuce Iceberg Blend Lettuce Blend 300g,3,$10.00 / 1KG,3,$10.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/447755/woolworths-lettuce-iceberg-blend-lettuce-blend,,,
233376,Fruit & Veg,Woolworths Caesar Salad Kit 290g,5.5,$18.97 / 1KG,5.5,$18.97 / 1KG,https://www.woolworths.com.au/shop/productdetails/233376/woolworths-caesar-salad-kit-kit,,,
149358,Fruit & Veg,Swedes Fresh Each,1.15,$1.15 / 1EA,1.15,$1.15 / 1EA,https://www.woolworths.com.au/shop/productdetails/149358/swedes-fresh,,,
761414,Fruit & Veg,Envy Apple Each,1.03,$1.03 / 1EA,1.03,$1.03 / 1EA,https://www.woolworths.com.au/shop/productdetails/761414/envy-apple,,,
154991,Fruit & Veg,Pak Choy Baby Asian Greens Each,2.9,$2.90 / 1EA,2.9,$2.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/154991/pak-choy-baby-asian-greens,,,
134968,Fruit & Veg,Woolworths Green Cabbage Quarter Each,2.2,$2.20 / 1EA,2.2,$2.20 / 1EA,https://www.woolworths.com.au/shop/productdetails/134968/woolworths-green-cabbage-quarter,,,
185267,Fruit & Veg,Beetroot Loose Each,1.95,$1.95 / 1EA,1.95,$1.95 / 1EA,https://www.woolworths.com.au/shop/productdetails/185267/beetroot-loose,,,
730118,Fruit & Veg,Mulgowie Green Beans Cleaned & Cut 340g,5.8,$17.06 / 1KG,5.8,$17.06 / 1KG,https://www.woolworths.com.au/shop/productdetails/730118/mulgowie-green-beans-cleaned-cut,,,
124831,Fruit & Veg,Woolworths Brushed Potatoes Bag 4kg,9,$2.25 / 1KG,9,$2.25 / 1KG,https://www.woolworths.com.au/shop/productdetails/124831/woolworths-brushed-potatoes-bag,,,
717237,Fruit & Veg,Macro Certified Organic Baby Spinach 100g,4.5,$45.00 / 1KG,4.5,$45.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/717237/macro-certified-organic-baby-spinach,,,
380338,Fruit & Veg,Kale Fresh Bunch,3.9,$3.90 / 1EA,3.9,$3.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/380338/kale-fresh,,,
921080,Fruit & Veg,Just Veg. Carrot Sticks 300g,3.3,$11.00 / 1KG,3.3,$11.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/921080/just-veg-carrot-sticks,,,
149930,Fruit & Veg,Woolworths Swiss Brown Mushrooms Punnet 200g,5,$25.00 / 1KG,5,$25.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/149930/woolworths-swiss-brown-mushrooms-punnet,,,
144784,Fruit & Veg,Woolworths Fresh Parsley Bunch,3.2,$3.20 / 1EA,3.2,$3.20 / 1EA,https://www.woolworths.com.au/shop/productdetails/144784/woolworths-fresh-parsley,,,
163783,Fruit & Veg,Woolworths Sugar Snap Peas 150g Bag,3.9,$26.00 / 1KG,3.9,$26.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/163783/woolworths-sugar-snap-peas,,,
757488,Fruit & Veg,Woolworths Potato Mini Microwavable White Bag 500g,2.5,$5.00 / 1KG,2.5,$5.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/757488/woolworths-potato-mini-microwavable-white-bag,,,
126772,Fruit & Veg,Woolworths Jalapeno Chilli (medium) Each,1.01,$1.01 / 1EA,1.01,$1.01 / 1EA,https://www.woolworths.com.au/shop/productdetails/126772/woolworths-jalapeno-chilli-medium-hot,,,
662480,Fruit & Veg,Premium Blueberries 200g Punnet,8.9,$44.50 / 1KG,8.9,$44.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/662480/blueberry-premium-blueberries-blueberries-punnet,,,
459369,Fruit & Veg,Zerella Fresh Zerella Fresh Spudlite Baby Potato Pack Bag 750g,3,$4.00 / 1KG,3,$4.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/459369/zerella-fresh-spudlite-baby-potato-pack-bag,,,
170154,Fruit & Veg,Cabbage Chinese Wombok Half Each,1.95,$1.95 / 1EA,1.95,$1.95 / 1EA,https://www.woolworths.com.au/shop/productdetails/170154/cabbage-chinese-wombok-half,,,
106542,Fruit & Veg,Woolworths Green Cayenne Chilli (mild) Each,0.6,$0.60 / 1EA,0.6,$0.60 / 1EA,https://www.woolworths.com.au/shop/productdetails/106542/woolworths-green-cayenne-chilli-mild-,,,
253320,Fruit & Veg,Woolworths Garlic Cloves 70g,2.5,$35.71 / 1KG,2.5,$35.71 / 1KG,https://www.woolworths.com.au/shop/productdetails/253320/woolworths-garlic-cloves,,,
244637,Fruit & Veg,Woolworths Brushed Potatoes Bag 2kg,6,$3.00 / 1KG,6,$3.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/244637/woolworths-brushed-potatoes-bag,,,
296813,Fruit & Veg,Blackberries 125g Punnet,7.5,$60.00 / 1KG,7.5,$60.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/296813/driscoll-s-blackberries-punnet,,,
707365,Fruit & Veg,Woolworths Dill Fresh Herb 15g,3.2,$2.13 / 10G,3.2,$2.13 / 10G,https://www.woolworths.com.au/shop/productdetails/707365/woolworths-dill-fresh-herb,,,
85794,Fruit & Veg,Woolworths Snackable Snacking Carrot Each,3.9,$15.60 / 1KG,3.9,$15.60 / 1KG,https://www.woolworths.com.au/shop/productdetails/85794/woolworths-snackable-snacking-carrot,,,
839573,Fruit & Veg,Woolworths Lebanese Cucumber 500g Pack,8.9,$17.80 / 1KG,8.9,$17.80 / 1KG,https://www.woolworths.com.au/shop/productdetails/839573/woolworths-lebanese-cucumber,,,
707364,Fruit & Veg,Woolworths Green Basil Fresh Herb 15g Punnet,3.2,$2.13 / 10G,3.2,$2.13 / 10G,https://www.woolworths.com.au/shop/productdetails/707364/woolworths-green-basil-fresh-herb,,,
262398,Fruit & Veg,Tangelo Minneola Each,0.98,$0.98 / 1EA,0.98,$0.98 / 1EA,https://www.woolworths.com.au/shop/productdetails/262398/tangelo-minneola,,,
743361,Fruit & Veg,Woolworths Asian Style Salad Kit 350g,5.5,$15.71 / 1KG,5.5,$15.71 / 1KG,https://www.woolworths.com.au/shop/productdetails/743361/woolworths-asian-style-salad-kit,,,
30758,Fruit & Veg,Woolworths Diced Pumpkin & Sweet Potato 500g,5,$10.00 / 1KG,5,$10.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/30758/woolworths-diced-pumpkin-sweet-potato,,,
117381,Fruit & Veg,Macro Organic Carrots 750g,3.9,$5.20 / 1KG,3.9,$5.20 / 1KG,https://www.woolworths.com.au/shop/productdetails/117381/macro-organic-carrots,,,
847873,Fruit & Veg,Woolworths Lettuce Butter 170g,4,$23.53 / 1KG,4,$23.53 / 1KG,https://www.woolworths.com.au/shop/productdetails/847873/woolworths-lettuce-butter,,,
134782,Fruit & Veg,Woolworths Brussels Sprouts Per Kg,8.9,$8.90 / 1KG,8.9,$8.90 / 1KG,https://www.woolworths.com.au/shop/productdetails/134782/woolworths-brussels-sprouts,,,
105925,Fruit & Veg,Woolworths Beanette Pre Pack 400g Punnet,4.5,$11.25 / 1KG,4.5,$11.25 / 1KG,https://www.woolworths.com.au/shop/productdetails/105925/woolworths-beanette-pre-pack,,,
921142,Fruit & Veg,Just Veg. Carrot Shred 300g,3.3,$11.00 / 1KG,3.3,$11.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/921142/just-veg-carrot-shred,,,
823690,Fruit & Veg,Woolworths Little Gem Lettuce Green 2 Pack,4.5,$4.50 / 1EA,4.5,$4.50 / 1EA,https://www.woolworths.com.au/shop/productdetails/823690/woolworths-little-gem-lettuce-green,,,
840769,Fruit & Veg,Woolworths Sweet Potato Mini Gold Prepacked 300g,2.7,$9.00 / 1KG,2.7,$9.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/840769/woolworths-sweet-potato-mini-gold-prepacked,,,
317566,Fruit & Veg,Woolworths Baby Leaf With Beetroot & Carrot 180g,4,$22.22 / 1KG,4,$22.22 / 1KG,https://www.woolworths.com.au/shop/productdetails/317566/woolworths-baby-leaf-with-beetroot-carrot,,,
707374,Fruit & Veg,Woolworths Chives Fresh Herb 10g Punnet,3.2,$3.20 / 10G,3.2,$3.20 / 10G,https://www.woolworths.com.au/shop/productdetails/707374/woolworths-chives-fresh-herb,,,
210688,Fruit & Veg,Woolworths Lettuce Gourmet Leaf Mix 170g,4,$23.53 / 1KG,4,$23.53 / 1KG,https://www.woolworths.com.au/shop/productdetails/210688/woolworths-lettuce-gourmet-leaf-mix,,,
170127,Fruit & Veg,Cabbage Chinese Wombok Whole Each,3.9,$3.90 / 1EA,3.9,$3.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/170127/cabbage-chinese-wombok,,,
751431,Fruit & Veg,Orange Navel 5 Pack,4.5,$0.90 / 1EA,4.5,$0.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/751431/orange-navel,,,
119808,Fruit & Veg,Woolworths Lettuce Oakleaf Green Each,3.2,$3.20 / 1EA,3.2,$3.20 / 1EA,https://www.woolworths.com.au/shop/productdetails/119808/woolworths-lettuce-oakleaf-green,,,
137605,Fruit & Veg,Fresh Fennel Each,3.5,$3.50 / 1EA,3.5,$3.50 / 1EA,https://www.woolworths.com.au/shop/productdetails/137605/fresh-fennel,,,
120037,Fruit & Veg,Whole Pumpkin Kent Each,12.74,$12.74 / 1EA,12.74,$12.74 / 1EA,https://www.woolworths.com.au/shop/productdetails/120037/whole-pumpkin-kent,,,
159626,Fruit & Veg,Woolworths Greek Salad Kit 270g,5.5,$20.37 / 1KG,5.5,$20.37 / 1KG,https://www.woolworths.com.au/shop/productdetails/159626/woolworths-greek-salad-kit,,,
127079,Fruit & Veg,Cabbage Red Quarter Each,2.2,$2.20 / 1EA,2.2,$2.20 / 1EA,https://www.woolworths.com.au/shop/productdetails/127079/cabbage-red-quarter,,,
705436,Fruit & Veg,Woolworths Kaleslaw Kit 350g,5,$14.29 / 1KG,5,$14.29 / 1KG,https://www.woolworths.com.au/shop/productdetails/705436/woolworths-kaleslaw-kit,$5.50 ,SAVE $0.50,
781403,Fruit & Veg,Gourmet Garden Parsley Lightly Dried 8g Sachet,4,$5.00 / 10G,4,$5.00 / 10G,https://www.woolworths.com.au/shop/productdetails/781403/gourmet-garden-parsley-lightly-dried,,,
124011,Fruit & Veg,Mushroom Portobello Flat Large Min. 200g,13.5,$13.50 / 1KG,13.5,$13.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/124011/mushroom-portobello-flat-large,,,
135947,Fruit & Veg,Woolworths 3 Colour Traffic Light Capsicums 3 Pack,7.9,$2.63 / 1EA,7.9,$2.63 / 1EA,https://www.woolworths.com.au/shop/productdetails/135947/woolworths-3-colour-traffic-light-capsicums,,,
145259,Fruit & Veg,Fresh Green Nashi Pear Each,1.9,$1.90 / 1EA,1.9,$1.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/145259/fresh-green-nashi-pear,,,
147947,Fruit & Veg,Aussie Sprouts Alfalfa Sprouts 125g Punnet,2.5,$20.00 / 1KG,2.5,$20.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/147947/aussie-sprouts-alfalfa-sprouts,,,
143179,Fruit & Veg,Naturally Sweet Pineapple Half Each,2.25,$2.25 / 1EA,2.25,$2.25 / 1EA,https://www.woolworths.com.au/shop/productdetails/143179/woolworths-naturally-sweet-pineapple,,,
707370,Fruit & Veg,Woolworths Rosemary Fresh Herb 10g Punnet,3.2,$3.20 / 10G,3.2,$3.20 / 10G,https://www.woolworths.com.au/shop/productdetails/707370/woolworths-rosemary-fresh-herb,,,
139765,Fruit & Veg,Honeydew Fresh Whole Each,6.9,$6.90 / 1EA,6.9,$6.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/139765/honeydew-fresh,,,
781401,Fruit & Veg,Gourmet Garden Basil Lightly Dried 10g Sachet,4,$4.00 / 10G,4,$4.00 / 10G,https://www.woolworths.com.au/shop/productdetails/781401/gourmet-garden-basil-lightly-dried,,,
621085,Fruit & Veg,Sungold Kiwifruit Punnet 500g,6.2,$12.40 / 1KG,6.2,$12.40 / 1KG,https://www.woolworths.com.au/shop/productdetails/621085/kiwifruit-sungold-kiwifruit-punnet,,,
693501,Fruit & Veg,Lemon 500g Per Pack,4.5,$9.00 / 1KG,4.5,$9.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/693501/lemon-lemon,,,
509417,Fruit & Veg,Delite Mandarin Seedless 700g Prepack,3.9,$5.57 / 1KG,3.9,$5.57 / 1KG,https://www.woolworths.com.au/shop/productdetails/509417/delite-mandarin-seedless,,,
193753,Fruit & Veg,Woolworths Crunchy Noodle Coleslaw Kit Coleslaw Kit 520g,5,$9.62 / 1KG,5,$9.62 / 1KG,https://www.woolworths.com.au/shop/productdetails/193753/woolworths-crunchy-noodle-coleslaw-kit-coleslaw-kit,$5.50 ,SAVE $0.50,
259345,Fruit & Veg,Grapefruit Red Flesh Each,1.62,$1.62 / 1EA,1.62,$1.62 / 1EA,https://www.woolworths.com.au/shop/productdetails/259345/grapefruit-red-flesh,,,
54901,Fruit & Veg,Woolworths Baby Spinach & Kale 300g,5,$16.67 / 1KG,5,$16.67 / 1KG,https://www.woolworths.com.au/shop/productdetails/54901/woolworths-baby-spinach-kale,,,
134923,Fruit & Veg,Cabbage Green Whole Each,8.8,$8.80 / 1EA,8.8,$8.80 / 1EA,https://www.woolworths.com.au/shop/productdetails/134923/cabbage-green,,,
201685,Fruit & Veg,Woolworths Mushrooms Cups Sliced 375g Punnet,6,$16.00 / 1KG,6,$16.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/201685/woolworths-mushrooms-cups-sliced,,,
215609,Fruit & Veg,Woolworths Portobello Flat Mushrooms Punnet 375g,8.5,$22.67 / 1KG,8.5,$22.67 / 1KG,https://www.woolworths.com.au/shop/productdetails/215609/woolworths-portobello-flat-mushrooms-punnet,,,
178497,Fruit & Veg,Silverbeet Fresh Bunch Each,3.9,$3.90 / 1EA,3.9,$3.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/178497/silverbeet-fresh-bunch,,,
159072,Fruit & Veg,Woolworths Washed & Ready To Cook Pumpkin Cubes 500g,5,$10.00 / 1KG,5,$10.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/159072/woolworths-washed-ready-to-cook-pumpkin-cubes,,,
767560,Fruit & Veg,Cara Cara Oranges Bag 1kg,3.5,$3.50 / 1KG,3.5,$3.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/767560/cara-cara-oranges-bag,,,
379518,Fruit & Veg,Woolworths Baby Spinach & Rocket 60g,2,$33.33 / 1KG,2,$33.33 / 1KG,https://www.woolworths.com.au/shop/productdetails/379518/woolworths-baby-spinach-rocket-with-rocket,,,
827628,Fruit & Veg,Woolworths Leafy Mix Salad 120g,2,$16.67 / 1KG,2,$16.67 / 1KG,https://www.woolworths.com.au/shop/productdetails/827628/woolworths-leafy-mix-salad,,EVERYDAY LOW PRICE,
134986,Fruit & Veg,Cabbage Red Half Each,4.4,$4.40 / 1EA,4.4,$4.40 / 1EA,https://www.woolworths.com.au/shop/productdetails/134986/cabbage-red,,,
721337,Fruit & Veg,Select Lettuce Oakleaf Combo Each,3.2,$3.20 / 1EA,3.2,$3.20 / 1EA,https://www.woolworths.com.au/shop/productdetails/721337/select-lettuce-oakleaf-combo,,,
306567,Fruit & Veg,Macro Organic Round Beans 200g,4.2,$21.00 / 1KG,4.2,$21.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/306567/macro-organic-round-beans,,,
706450,Fruit & Veg,Gourmet Garden Garlic Cold Blended Paste Tube 120g,5,$0.42 / 10G,5,$0.42 / 10G,https://www.woolworths.com.au/shop/productdetails/706450/gourmet-garden-garlic-cold-blended-paste-tube,,,
199732,Fruit & Veg,Turnip Fresh Each,1.4,$1.40 / 1EA,1.4,$1.40 / 1EA,https://www.woolworths.com.au/shop/productdetails/199732/turnip-fresh,,,
134784,Fruit & Veg,Woolworths Brussel Sprouts Prepack 500g Punnet,4.5,$9.00 / 1KG,4.5,$9.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/134784/woolworths-brussel-sprouts-prepack,,,
855246,Fruit & Veg,Woolworths Red Seedless Grapes Bunch Each,17.96,$17.96 / 1EA,17.96,$17.96 / 1EA,https://www.woolworths.com.au/shop/productdetails/855246/woolworths-red-seedless-grapes-bunch,,,
629215,Fruit & Veg,Macro Organic Celery Sticks 250g,3.5,$14.00 / 1KG,3.5,$14.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/629215/macro-organic-celery-sticks,,,
190092,Fruit & Veg,Select Lettuce Baby Cos Each,3.2,$3.20 / 1EA,3.2,$3.20 / 1EA,https://www.woolworths.com.au/shop/productdetails/190092/select-lettuce-baby-cos,,,
702151,Fruit & Veg,Woolworths American Style Slaw Kit 450g,4,$8.89 / 1KG,4,$8.89 / 1KG,https://www.woolworths.com.au/shop/productdetails/702151/woolworths-american-style-slaw-kit,$4.50 ,SAVE $0.50,
839552,Fruit & Veg,Zucchini Green Punnet 500g,4.9,$9.80 / 1KG,4.9,$9.80 / 1KG,https://www.woolworths.com.au/shop/productdetails/839552/zucchini-green-punnet,,,
147319,Fruit & Veg,Radish Fresh Bunch,3.7,$3.70 / 1EA,3.7,$3.70 / 1EA,https://www.woolworths.com.au/shop/productdetails/147319/radish-fresh,,,
649090,Fruit & Veg,Woolworths Fresh Food Kids Mini Mandarins 5 Pack,3.5,$0.70 / 1EA,3.5,$0.70 / 1EA,https://www.woolworths.com.au/shop/productdetails/649090/woolworths-fresh-food-kids-mini-mandarins,,,
113616,Fruit & Veg,Honeydew Large Half Each,3.45,$3.45 / 1EA,3.45,$3.45 / 1EA,https://www.woolworths.com.au/shop/productdetails/113616/honeydew-large,,,
159055,Fruit & Veg,Woolworths Washed & Ready To Cook Broccoli Florets 150g,2,$13.33 / 1KG,2,$13.33 / 1KG,https://www.woolworths.com.au/shop/productdetails/159055/woolworths-washed-ready-to-cook-broccoli-florets,,,2 FOR $3.50
702156,Fruit & Veg,Woolworths Rainbow Coleslaw 300g,2.7,$9.00 / 1KG,2.7,$9.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/702156/woolworths-rainbow-coleslaw,$3.00 ,SAVE $0.30,
149820,Fruit & Veg,Strawberry Organic 250g Punnet,6.9,$27.60 / 1KG,6.9,$27.60 / 1KG,https://www.woolworths.com.au/shop/productdetails/149820/strawberry-organic,,,
1632,Fruit & Veg,Macro Pumpkin Kent Cut Organic Each,2.75,$2.75 / 1EA,2.75,$2.75 / 1EA,https://www.woolworths.com.au/shop/productdetails/1632/macro-pumpkin-kent-cut-organic,,,
54899,Fruit & Veg,Woolworths Classic Coleslaw Kit 500g,4,$8.00 / 1KG,4,$8.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/54899/woolworths-classic-coleslaw-kit,$4.50 ,SAVE $0.50,
56534,Fruit & Veg,Woolworths Green Goodness Salad Bowl 240g,6.5,$27.08 / 1KG,6.5,$27.08 / 1KG,https://www.woolworths.com.au/shop/productdetails/56534/woolworths-green-goodness-salad-bowl-salad-bowl,,,
332050,Fruit & Veg,Orange Blood 1kg Bag,3.9,$3.90 / 1KG,3.9,$3.90 / 1KG,https://www.woolworths.com.au/shop/productdetails/332050/orange-blood,,,
780371,Fruit & Veg,Woolworths Beetroot Fresh Beetroot 250g,3,$12.00 / 1KG,3,$12.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/780371/woolworths-beetroot-fresh-beetroot,,,
177574,Fruit & Veg,Woolworths Mashing Potatoes Bag 1.5kg,7,$4.67 / 1KG,7,$4.67 / 1KG,https://www.woolworths.com.au/shop/productdetails/177574/woolworths-mashing-potatoes-bag,,,
169160,Fruit & Veg,Woolworths Caesar Salad Kit Tub 250g,6.5,$26.00 / 1KG,6.5,$26.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/169160/woolworths-caesar-salad-kit-tub,,,
707362,Fruit & Veg,Woolworths Lemongrass Fresh Herb 30g Punnet,3.2,$1.07 / 10G,3.2,$1.07 / 10G,https://www.woolworths.com.au/shop/productdetails/707362/woolworths-lemongrass-fresh-herb,,,
413886,Fruit & Veg,Macro Organic Sweet Potato Each,4.46,$4.46 / 1EA,4.46,$4.46 / 1EA,https://www.woolworths.com.au/shop/productdetails/413886/macro-organic-sweet-potato,,,
185251,Fruit & Veg,Woolworths Cook Stir Fry Mix Rainbow Vegetables 400g,3.5,$8.75 / 1KG,3.5,$8.75 / 1KG,https://www.woolworths.com.au/shop/productdetails/185251/woolworths-cook-stir-fry-mix-rainbow-vegetables,,,
443314,Fruit & Veg,Woolworths Cook Stir Fry Vegetable Super Foods 250g,3.5,$14.00 / 1KG,3.5,$14.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/443314/woolworths-cook-stir-fry-vegetable-super-foods,,,
172659,Fruit & Veg,Papaya Red Whole Each,6.5,$6.50 / 1EA,6.5,$6.50 / 1EA,https://www.woolworths.com.au/shop/productdetails/172659/papaya-red-whole,,,
769063,Fruit & Veg,Macro Dutch Cream Organic Potato 1kg Punnet,3.3,$3.30 / 1KG,3.3,$3.30 / 1KG,https://www.woolworths.com.au/shop/productdetails/769063/macro-dutch-cream-organic-potato,,,
810386,Fruit & Veg,Macro Organic Broccoli 500g,6.5,$13.00 / 1KG,6.5,$13.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/810386/macro-organic-broccoli,,,
120230,Fruit & Veg,Woolworths Mixed Vegetables Soup Starter With Celery 1kg Punnet,4.9,$4.90 / 1KG,4.9,$4.90 / 1KG,https://www.woolworths.com.au/shop/productdetails/120230/woolworths-mixed-vegetables-soup-starter-with-celery,,,
785544,Fruit & Veg,Kanzi Apple 1kg Punnet,5.5,$5.50 / 1KG,5.5,$5.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/785544/kanzi-apple,,,
136979,Fruit & Veg,Select Choy Sum Asian Greens Each,2.9,$2.90 / 1EA,2.9,$2.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/136979/select-choy-sum-asian-greens,,,
210687,Fruit & Veg,Woolworths Cranberry & Kaleslaw Kit 350g,5,$14.29 / 1KG,5,$14.29 / 1KG,https://www.woolworths.com.au/shop/productdetails/210687/woolworths-cranberry-kaleslaw-kit,$5.50 ,SAVE $0.50,
