Store,Timestamp,Product Name,Size,Original Price,Discounted Price,Unit Price,Product Link
Adelaide's Finest,2025-05-06 19:18:16,Oranges Loose 500g,500g,N/A,3.45,$6.90 per kg,https://shop.adelaidesfinest.com.au//product/498258/oranges-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Grapes Black Beauty Seedless 500g,500g,N/A,3.45,$6.90 per kg,https://shop.adelaidesfinest.com.au//product/312404/grapes-black-beauty-seedless-500g
Adelaide's Finest,2025-05-06 19:18:16,Organic Watermelon Seedless 1kg,1kg,N/A,4.90,$4.90 per kg,https://shop.adelaidesfinest.com.au//product/461493/organic-watermelon-seedless-1kg
Adelaide's Finest,2025-05-06 19:18:16,Cauliflower Whole Each,Each,N/A,6.00,$6.00 Each,https://shop.adelaidesfinest.com.au//product/498270/cauliflower-whole-each
Adelaide's Finest,2025-05-06 19:18:16,Beans Stringless Loose 250g,250g,N/A,4.23,$16.92 per kg,https://shop.adelaidesfinest.com.au//product/498309/beans-stringless-loose-250g
Adelaide's Finest,2025-05-06 19:18:16,Rainbow Fresh Mesculin Mix 120g,120g,N/A,3.00,$25.00 per kg,https://shop.adelaidesfinest.com.au//product/186198/rainbow-fresh-mesculin-mix-120g
Adelaide's Finest,2025-05-06 19:18:16,Pumpkin Jap 1kg,1kg,N/A,3.90,$3.90 per kg,https://shop.adelaidesfinest.com.au//product/165/pumpkin-jap-1kg
Adelaide's Finest,2025-05-06 19:18:16,Tomatoes Cherry Mixed Loose 200g,200g,N/A,3.58,$17.90 per kg,https://shop.adelaidesfinest.com.au//product/498308/tomatoes-cherry-mixed-loose-200g
Adelaide's Finest,2025-05-06 19:18:16,Capsicum Pre-Pack 1kg,1kg,N/A,5.50,$5.50 per kg,https://shop.adelaidesfinest.com.au//product/498598/capsicum-pre-pack-1kg
Adelaide's Finest,2025-05-06 19:18:16,Tomatoes Pequino Snacking Pre Pack 200g,200g,N/A,4.00,$20.00 per kg,https://shop.adelaidesfinest.com.au//product/386692/tomatoes-pequino-snacking-pre-pack-200g
